app_name,review,date
TapTapSee,This app is so amazing. This is too helpful for blind people. I give you a suggestion to this app can read the letter newspapers and other docs.,2017-10-19 05:37:43
TapTapSee,It works,2017-10-15 14:38:40
TapTapSee,"The app is very good, but if possible the developer could decrease the time it takes to recognise an image, in today's Technology hope it is not impossible to decrease the time of recognition so that it might be helpful in many emergency situations are helping situations thank you",2017-09-22 23:00:20
TapTapSee,Good at identifying stuff. But the User Interface is bad. Autofocus don't work. Needs an overhaul of the ui,2017-09-16 08:37:32
TapTapSee,"Very slow, does work but not useful for anything but a toy.",2017-09-16 06:49:06
TapTapSee,this app really works! you guys should have this,2017-08-20 17:34:58
TapTapSee,I am blind I am running a Kyocera Event. I would really like the app to work on my phone but when I try to open it without fail every single time it says alert taptapsee has stopped working report okay as the two options. Please try to work on it and get back to me when you have figured some things out I'm running Android 4.0. I will rate it much higher if it starts to work right.,2017-07-04 16:34:13
TapTapSee,I like this app,2017-06-13 23:18:12
TapTapSee,Very helpful app. However the camera sounds do not work.,2017-05-27 14:48:05
TapTapSee,Its really nice and useful app. Please add text recognition as its one of the features.,2017-05-22 09:46:29
TapTapSee,"Great app! Helps identify colors of clothing and other objects, reads my kitchen scales, very good descriptions of sceneries,I love it!",2017-05-15 07:33:32
TapTapSee,Hello I give 1 stars because the option of Tab Tapsi is not there in share when we open any image in our device,2017-05-06 04:07:05
TapTapSee,Very good app for reed and identify images. Keep it up...,2017-04-07 06:52:02
TapTapSee,I don't know if this is done with humans behind the system or any AI 😂 but I am really impressed by the concept and how fast your service is ❤❤❤ will certainly recommend to my friend who works for NGO for blind students ❤,2017-04-05 08:57:54
TapTapSee,Android app in need of improvement.,2017-03-12 07:37:55
TapTapSee,Take a long long time to process a picture . . . . . .,2017-03-09 08:50:34
TapTapSee,This app is awesome and works with the same excellent precision and stability as the iOS version. The recognition is spot on.,2017-02-28 18:37:00
TapTapSee,"Just can't believe how accurate it can be! Blew my mind when I took a picture of some icons and it actually count them ""six religious paintings on wooden support"".",2017-02-13 08:32:56
TapTapSee,"Awesome app. Please work on progress time, and more adaptive for blinds. It can really help blind people.",2017-02-06 22:28:40
TapTapSee,Beautiful app! Not sure how many ppl know but TapTapSee will identify your money for you which is primarily what I use it for. It comes in handy for other things too like to find out the color of your clothes or reading food labels.,2017-02-01 20:11:04
TapTapSee,Could be more useful,2017-01-31 07:41:41
TapTapSee,"The app is fun to play around with, but it takes a long time to process the photo. Could it be that this app is being controlled by people online all the time? Well it is accurate most of the time. It uses alot of data and why does this app need access to basically all our phone's information?",2017-01-14 11:54:29
TapTapSee,It is very useful it will say what it takes a picture of it we'll see what color it is and you can post or save your pictures I love it the colors are accurate it's only made one mistake and I used it for a while it has really been improved,2017-01-12 05:38:37
TapTapSee,"So ahead of its time, I'm amazed its not better known",2017-01-02 13:54:49
TapTapSee,Definitely works,2016-12-08 21:51:01
TapTapSee,For the blind and visually impaired it is amazing.,2016-11-29 12:57:43
TapTapSee,I used CamFind before I found this app. I didn't like the product search on CamFind so this app is better. What i hate about TapTapSee is the huge number of permissions and that it requires Talkback. CamFind spoke aloud just fine without talkback. Why does TapTapSee need it?,2016-11-27 00:20:05
TapTapSee,"I was originally looking for a barcode reader, that I could use in conjunction with TalkBack. This works almost as well. When it cannot read the labels of what you are trying to scan, it does its best to describe the item under the camera lens, so that you can determine what you are asking it to see. I really love this app!",2016-11-07 00:48:34
TapTapSee,"its great to see this app appeared to be free and enabling the people in need. Its disappointing to see the developer offeribg this app for free in return all the users peronal data, purchasing history, pictures, contact detail etc etc. ALMOST TAKING CONTROL OF YOU ENTIRE PHONE! This is not accepyable and not ethical. SO PLEASE ENSURE WHAT YOU ARE GIVING PERMISSION IN RETURN TO  INSTALL THIS APP. BE AWARE",2016-10-27 02:54:06
TapTapSee,"It keeps telling me that Talk Back off but it is not off, it is on. I've uninstalled it, reinstalled it, now I'm going to uninstall it again. It will not talk to me!!! (Update) I had talk back disabled, but the front screen kept telling me it was ON but tap tap kept saying it was off. tap tap was correct. after enabling talk back, all is good now.",2016-10-24 20:24:10
TapTapSee,Very nice app,2016-09-29 04:10:30
TapTapSee,This app is helpful.,2016-09-11 03:55:30
TapTapSee,Great app giving very accurate result nice accuracy provided by you thank you,2016-09-10 13:31:24
TapTapSee,Good app but slow,2016-09-04 17:13:55
TapTapSee,"Works very well for me. It's fun, easy to use and gives useful info. I wish it were a bit faster, i.e. I have a pretty powerful phone, and it does take a while to process images.",2016-08-31 19:43:51
TapTapSee,"Thanks to the help of this app I'm able to weed out photos of things I had no intention of photographing such as doors or walls. However, since with an Android camera such as mine one doesn't have the capability of centering or straightening the device as with IOS, I'd like to suggest that it be made possible. But thanks for such an awesome app.",2016-08-17 00:46:50
TapTapSee,"Just like everything else made by CrapFind, it would be great if it worked. I scan an item, and... Nothing. No error message, no results, just nothing. Just says it's analyzing it forever. I am online. This app is just broken.",2016-08-01 20:29:05
TapTapSee,Hello good evening dear I am Mukesh from dahod Gujarat India and here I want to say there are some improvements which we need in tab tab c first year that we can't share the images in social media just like WhatsApp we can't share images and recognise true tap tap see so this is must be needed we directly share the images through WhatsApp and other social media and second is whatever we recognise the image in Tab tipsy we must want to rename also so this will be also acceptable we can't rename it just now b,2016-07-22 06:27:12
TapTapSee,"I'm loving it but it needs to be updated. It cann't handle more than 3 pictures at a time and sometimes it tells me wrong colour. Over all it is amazing. Now I can know, what's infrunt of me. Love it.",2016-06-30 08:10:42
TapTapSee,Seems helpfull only when i try to open it it crashes n stops... hope they do something about it,2016-06-29 07:29:38
TapTapSee,Well done taptapsee team and community,2016-06-21 06:19:40
TapTapSee,Great,2016-06-19 06:49:22
TapTapSee,"Slowness and crashes it is very slow in processing even on high and speedy internet connection, and later or else will crash and close down.m4m",2016-05-31 05:25:51
TapTapSee,It describes whats infront of me efficiently.,2016-05-28 23:28:54
TapTapSee,"ty this helps, great app",2016-05-11 12:08:17
TapTapSee,"It was very good, but it has not been as good. Now it is really hard for me to be able to take a picture that it will recognize. A lot of the time it just will not work.",2016-05-07 12:53:01
TapTapSee,Great,2016-04-24 07:52:25
TapTapSee,"I found my cane to be just as affected as this app! The name implies that you will see what's in front of you & it doesn't! When you fall down stairs or over a chair relying on this app to be your eyes, then you will know the dangers in this app! Not to mention the lack of moving the app from limited internal memory to a very customizable external memory! Not for this blind chick!,",2016-04-12 07:23:43
TapTapSee,Damn this is so acurate,2016-04-07 13:39:20
TapTapSee,Real good app for us blind.  😊,2016-03-31 20:21:35
TapTapSee,A God send!,2016-03-29 15:28:53
TapTapSee,"Very good app, especially now that it. Is free. The descriptions could be more detailed, though",2016-03-28 00:27:48
TapTapSee,I just love the app,2016-03-27 19:21:59
TapTapSee,"After a month using this, suddenly it crash!! Deduct my credit but it says recognition incomplete.. Then the app closed. Why?",2016-03-24 01:36:02
TapTapSee,I was amazed by this app I think it will be a big help for me,2016-03-07 04:51:34
TapTapSee,It's working again!,2016-03-05 17:00:58
TapTapSee,This Is the best. Very good. Install it!,2016-03-05 01:59:52
TapTapSee,Unparalleled App,2016-02-28 19:34:46
TapTapSee,Hello you know that this application is necessary but why don't you update itin Android I can use it in my iOS but not in my android please update it,2016-02-23 10:41:39
TapTapSee,When I try to use the app all I get is image recognition incomplete and then the app will close. Good idea needs more work,2016-02-19 14:56:26
TapTapSee,Sucks all I get is image imcomplete,2016-02-17 05:22:01
TapTapSee,"App can't get camera to focus before taking a shot, hence image captured is blur or not clear. It doesn't seem to work on my phone as after image processing all I get is 'image recognition incomplete' message.",2016-02-17 00:27:01
TapTapSee,"I pressed take a picture, but no result. Says image recognition complete",2016-02-16 13:58:23
TapTapSee,"I just need a time to fully explore this app and when I'm done, I'll give to you my fairest verdict",2016-01-31 03:27:42
TapTapSee,I'm a blind person and this is how I find out what's in the can of food to eat it saves everybody else a lot of time so I can see through my,2016-01-29 12:08:08
TapTapSee,"I like it. Very helpful app. I think, some improvement needed.",2016-01-19 02:05:33
TapTapSee,This is an outstanding app,2016-01-13 06:26:21
TapTapSee,Great idea but I just see black window on my Lenovo p770 and I am unable to take photos with the app (even with TalkBack turned on),2016-01-12 10:12:07
TapTapSee,Works really well !,2015-12-19 16:05:21
TapTapSee,What nonsense is this app,2015-11-28 06:13:03
TapTapSee,I am blind and it helps me alot,2015-11-23 06:36:28
TapTapSee,This is a life enhancing app for us visually impaired and blind folks. This app allows us to take a picture of something and hear a description of the picture taken.,2015-08-07 09:35:20
TapTapSee,This app so brilliant. So small too. Must have. I will give 5 if we can copy the result text and have history about the result. Even in the paid version i will buy it,2015-07-29 07:25:29
TapTapSee,While snap a photo it getting report,2015-07-25 09:19:12
TapTapSee,Truely handy,2015-06-20 11:00:49
TapTapSee,"First, I was unable to use the app. I would get a message saying that the app cannot start. Later I figured that I have to turn off wi-fi and then turn it back on after running the app. It's a workarround and it should be fixed but it was awesome! thank you for your great work!",2015-06-12 06:03:44
TapTapSee,"My daughter Sai found this app, tried it, and we are amazed how accurate it is!  please keep improving it. This app has great potentials in changing life of the visually impaired!",2015-06-09 05:04:09
TapTapSee,"It did nothing, just nothing!",2015-06-07 12:14:52
TapTapSee,"I installed this app on my phone and hey presto accidently took a photo of my foot when my fone started telling me i had taken a photo of a human left foot over a black and white patterned rug i got the shock of a lifentime , ive only been blind just over a year and this app has made me so happy in the few days ive had it now ive got my vision back through my phone i dont feel so lost and lonely and can do a little bit more for myself , thank u so so so much i just cant thank u enough , 😃✔👍👍💖",2015-06-03 01:27:10
TapTapSee,This app works perfectly on my galaxy grand prime. It has never made a mistake in detecting things I take pictures of. Highly recommendable to persons with visual impairment.,2015-05-09 05:41:25
TapTapSee,Hello nice app but you have to insert table name label command,2015-05-01 11:21:53
TapTapSee,"In less than two days, it's proven itself to be nearly indispensable to the visually-impaired.  Out of hundreds of pictures taken--everything from the sky, to a ceiling light, to a road, to a vacuum, to a car in motion, to a parked car, to a chair, to a crock pot--there was only one time it was tripped up, and that was forgivable; it mistook a white bathmat hanging on a towel rack for a white bath towel.  The program tells you when lights are on or off, whether the skies are blue or cloudy, and so on and so on.",2015-04-20 13:14:20
TapTapSee,"Never took a pic, closed every time on Nexus 7 tablet. Very upset worked great on iPad and really wanted it to work on android products.",2015-03-27 18:06:50
TapTapSee,Indeed a good accessible app for the visually challenged.,2015-01-14 11:20:52
TapTapSee,I like this app. Amusing,2014-12-10 04:06:36
TapTapSee,Awesome app if all the bugs were fixed not good for newer phones wish it would work for my samsung galaxy s4 version is too old update and fix please!,2014-10-22 06:34:03
TapTapSee,"This app has too many bugs and needs much more wor! As a blind person, i think this app would be awesome if it worked better on my galaxy s4. Fix it please!",2014-10-22 06:09:24
TapTapSee,It works ok but it doesn't work with TalkBack. Actually I think there is a problem with TalkBack has it causes my phone to freeze up when I enabled it.,2014-10-09 09:44:29
TapTapSee,"1. all countries currency support.  2. announce the currently detected persons colour, inch etc if possible for  better understanding of a blind person.  3. unable to load immeges from galary, should fix this bug as soon as possible.  once again, thanks for this great ap.",2014-09-26 00:39:39
TapTapSee,The best program ever.,2014-09-21 07:44:07
TapTapSee,"This sounds like a wonderful app. Unfortunately, I am NOT able to purchase pictures within the app. So I can not use it really.",2014-09-13 09:07:53
TapTapSee,"You get a few free pictures to start.  After that, they're ten cents a piece.",2014-08-10 13:20:35
TapTapSee,It is good i,2014-06-14 02:10:16
TapTapSee,All I can say is Thank You. Triple time.,2014-05-21 22:55:48
TapTapSee,"I wish the recognition was faster, and in updates (if there are any planned) it would be nice to have a way to include specific questions about items as opposed to just getting a basic description of what the items are.",2014-04-27 10:44:15
TapTapSee,"I have reformatted my Nexus 5 it was working for a while now after an update I believe the apps force closing needs work other than that when it works I really love it. Please fix, I've been sending my logs when it force closes I'll send you one more.",2014-04-18 08:29:23
TapTapSee,Usefull for blind people,2014-04-17 00:01:57
TapTapSee,Loving the auto focus! Very reliable & accurate.,2014-04-08 19:18:34
TapTapSee,I taken photo  from TV's program and it was wonderful experience.,2014-04-07 22:02:42
TapTapSee,Running Nexus 5 works great,2014-04-05 11:04:10
TapTapSee,Whose idea was it to just copy the description over from iOS. There is a huge difference between iOS voice over and talk back. Could it not have killed you to write a custom description for Android users? Talk back is not voice over.,2014-04-04 16:42:56
Seeing AI,"I think it’s really bad even though the reason I wanted to give it three stars is because when I tried to put it over or something, it doesn’t even recognize anything",2025-04-15 17:40:23
Seeing AI,"Overall this is the most useful app on my phone. However, I'm getting sick of the occasional reset of settings between launches. EG. I'll have my channels ordered and everything set the way I want and scan some mail, money etc.
A few days later I need to scan one simple thing and I'm forced to bypass/skip the little introduction to Seeing AI thing. When i'm in a hurry and having to faff about with things I already did, I consider uninstalling this app and just looking elsewhere. I understand this is free, and how we should all be grateful. But this is a longstanding issue and I'm tired of the reset btn being pressed in Seeing AI configuration so I have to set everything up again. Oh, and that includes the annoying tutorial popups for each mode. As if I haven't used this app for 7 years regularly now. Please please address this and soon. There's probably more people out there experiencing this random reset behavior and too nice to be critical of a free app.
Other than that, one of the best recognition apps and I've tried them all.",2025-04-12 05:45:00
Seeing AI,"This app completely changed my life the day I discovered it over two years ago, and I've used it almost every day since. It's a must-have for blind independant living.",2025-03-26 13:26:16
Seeing AI,"This app was great until recently. I used this app to scan money, scan products, and read text, but the recent updates have made it very terrible for me. You can no longer do money scanning on the app, and they took away the really short text feature, so now you have to take a picture of the document which is not easy for some people, even with the camera help. Seeing AI team, If you see this, please bring back the old features of the app.",2025-03-14 21:19:38
Seeing AI,"""Please reinstate the instant text reading feature that Seeing AI previously offered upon opening the app. Additionally, consider adding an option to capture photos using the volume up and down buttons on iPhones and Android devices, as this would greatly improve ease of use.""",2025-03-12 11:57:37
Seeing AI,My VI student enjoy this app but finds it difficult to move to the proper location. Training is required on where and how to orient the phone.,2025-03-12 08:37:27
Seeing AI,"This app used to be great, but it got much worse with the new “streamlined“ interface. The instant read function never worked well, but the handwriting channel was awesome. Combining those was a huge mistake. Once your app updates to the new version with the new integrated reading tool, you can’t go back to the good one. Hopefully they can fix the reading problem in the future.",2025-02-22 06:01:31
Seeing AI,I don’t care at all for the recent update. I use Seeing AI mainly to OCR documents. I liked being able to read line by line and cut and paste various items. This function is now hidden under layers of AI which I don’t find nearly as useful.,2025-02-19 13:26:14
Seeing AI,I depend on this🦯,2025-02-12 17:09:26
Seeing AI,"the updates keep getting better, from the jumping text, they fixed it, to the document channel being sluggish and now that's fixed. microsoft is doing an excellent job and no account needed and this all free. love it. my one thing is I would love the seen preview and where you share photos from the share sheet to have a way to interact with the AI like you can now in the document channel. these guys brought much more rich descriptions to the seen and share sheets, but theres no interactions with it, if you could ask it followup you would have a 5 star app I think. edit, you can now ask seeingAI questions about your photo, this is fantastic.   I have no problem recommending this app and the other thing i'll say is working with microsoft's seeingAI staff via email you get quick responces. I do not work with them but what I mean is like emailing them, their turnaround time has ben rather snappy I feel. they seem to really get blind people with their seeingAI here and its just getting better.edit, as of Version 5.5, the interface is much more streamlined, I didn't think it possible to make it any easier but they did, and they blended a few channels into one, like the read tab is short text and document all in one and you also have the option to toggle with a button with document alignment and you can even take a photo in that tab. theres so much more they did and its just excellent and we still get access to the older stuff. I love the describe tab updates, now you get a rich description right out of the gate when you snap a photo or load one. its excellent thank you so much Microsoft and team over at seeing AI.",2025-02-08 08:05:59
Seeing AI,"I just downloaded this app, and so far, I’m really impressed with its functionality. Please keep it going! I’m not blind, nor is my dad, who I actually downloaded it for. He was diagnosed with Lewy Body dementia, which causes hallucinations, making it difficult for him to distinguish between what’s real and what’s not. He once mentioned that he wished he could point his phone at something and have it tell him whether it was real. That led me to search for apps, and I came across this one.

We plan to use it during his episodes—either he can use his phone himself, or we, as caregivers, can assist him—so he can have confirmation of reality. I’m especially impressed with the describe feature and how detailed it is in explaining what’s being seen. So far, I’m really happy with it. Keep up the great work!",2025-02-05 12:00:30
Seeing AI,Good afternoon Seeing AI team my name is Ulises Gomez and I am giving this wonderful application. A rating of five stars. I love your application. It has helped me to scan barcodes and other things. I really enjoy this application a lot keep up the great work sincerely Ulises.,2025-02-04 05:42:01
Seeing AI,this app is useful for so many different things. Keeps getting better and more reliable. One of my favorite apps on iOS,2025-02-03 23:49:23
Seeing AI,This app is what my most favorite apps. It helps me get around and and it’s funny too.,2024-11-03 10:10:06
Seeing AI,"I don’t wanna limit for video descriptions, because otherwise I have someone around me. But I don’t want anyone around me. You don’t know morning? Well of course it’s the morning right now",2024-11-03 08:18:07
Seeing AI,"Thank you for this app. It is very useful. It helped me get my clothes. But I also downloaded some photos from other apps and it told me what it was. One example is it recognized a Ferris wheel it’s said wheel, Ferris wheel, tourist attraction. It also said people waiting for the bus at night.

I’m updating my update tonight. I discovered that this app can describe videos. But the video has to be two minutes or less. The five minute mark is too large for the video. And it can only give you 10 videos per day. But if you delete the app and start over, you can do as many videos as you want. can you please fix that so the videos can be more than five minutes? thank you.",2024-11-01 18:22:46
Seeing AI,Be my AI is better than Seeing AI because I was pushing the button where I could help me not to call volunteer but the one we were describes more not the one where it gives you different items. I don’t really like this app. It’s not very good. I wouldn’t recommend it.,2024-10-04 17:27:29
Seeing AI,"Garbage app absolutely irresponsible, one of the worst apps to ever exist",2024-10-01 05:40:44
Seeing AI,I like all of the features on the app so far. Use Seeing AI help me look for things and two things papers and random stuff. Only because I’m blind.. But anyways keep up the good work and I like this app.. Find my things it’s a great feature. That’s one of my favorite ones.,2024-05-06 16:46:48
Seeing AI,By far the best assistive app for the blind and low vision. All for free. Microsoft has done a solid for our disabled community. An absolute essential for anyone with low or no vision.,2024-04-27 14:07:23
Seeing AI,"Overall, I have found this app very useful and accomplishing day-to-day tasks such as identifying canned goods or sorting the mail. However, it is very inconsistent ( and unacceptably so) in its ability to read the output of digital displays. FYI, I am speaking throughout this review of the short text channel. I use this app every day to read my kitchen scale for making coffee and for other reasons. At times, it reads the output quickly and accurately. At other times, it takes a very, very, very, very, very long time to read the display. Words are inadequate to describe the frustration I feel when a 30-second task turns into a 10-minute one, draining my phone battery all the while. If a pair of human eyeballs can read the display, then there should be no reason why Seeing AI cannot also read it. This problem seems particularly exacerbated by readings that end in either 1 or 7 (such as 21 G). The app has no problem reading the labels of the buttons on the scale, but it all too often fails to read literally the only thing on the display I want to hear. Perhaps a new channel could be created in the app that is optimized specifically for the reading of displays. Please work on this! In a world in which many home appliances are still inaccessible, it is more important than ever that blind people have access to an app like Seeing AI that is capable of reading a display. My rating reflects the frustration caused by the app's seeming inability to accomplish one of its core functions in situations that I need it most. I commit to updating my rating when this issue is addressed.",2024-04-26 11:08:32
Seeing AI,I love the option to explore the image with Ai. You can move your finger around and it will give you all the information at you finger tip. Awesome,2024-04-22 10:47:37
Seeing AI,"so the app is great but the find my things feature is kind of broken for me. So I set it up with my water bottle, and tested it to see how it worked, so I clicked on what I named it and it closed the app. I tried a second time, and the same thing happened. It’s be great if that issue is looked into. Great app!",2024-04-10 13:52:48
Seeing AI,I am a completely blind user of this app. I love the app 😊 I use it with voice over the screen mirror on Apple products with my iPhone. The only problem that I am seeing is it does not do a good job when you try to use it with those 2 L bottles of pop that people get Voice is not reading me any of the information the camera isn’t working and whether I use the short text or document mode it doesn’t work and doesn’t help and also voiceover is having trouble. It doesn’t say hold steady every time to know the cameras in the right place and lined up it’s not telling me every single time I think it’s a bug please fix all this if you can and add another mood for reading labels on 2 L bottles of pop. Thank you.,2024-01-31 04:35:43
Seeing AI,I hope that the App can be developed and adapted to Chinese and adapted to mainland China.,2024-01-11 23:51:58
Seeing AI,"So, how do the developers expect a blind person to touch the screen for functionality?  Siri commands do not process a scene without touching the screen. The app is a great idea, but you should probably get someone who is blind to test this app. My 90 year old mother just lost her vision completely and has been an iPhone user for 7 or 8 years and is struggling to use this app. Keep updating and keep improving, please.",2024-01-07 12:16:10
Seeing AI,"Hello I am blind and I use the Seeing AI app. It works. My only complaint is that we can’t wear a camera or and it is in progress to use the world setting for indoor use only at the moment it would make sense to me that person could make maybe glasses that you could wear with the success of the Seeing AI app in them or you could hold your phone up and it could describe the world around you, and if it could get good enough at this, you could walk around and be told some of how to get around you were still use your cane with the other hand, it also might be good if you had a FaceTime option and you had a live person that could come through and see what you’re looking at on the phone when your loan so they can describe things for you should be another good option for them to add and how come, they’re not helping the blind get those cars that I should do drive we’re supposed to be helping the disabled I approve of the Seeing AI app if you could get the cameras in glasses and have that app and maybe a FaceTime person person with ice blind could possibly navigate streets they would still want to pay attention with their cane",2023-12-29 18:32:00
Seeing AI,"Before now, all problems that I had run into seemed to be fixed, but now, I ran into an issue with a wrong product. I was looking for my members Mark onion powder, and instead of telling me that it was onion powder, it told me that it was GV thin spaghetti. I obviously knew that was not thin spaghetti, and decided to start opening packages to see what they were so that I could find the right thing. It turned out that what it told me was spaghetti, was the onion powder that I was looking for. it's fortunate for everybody in my household that I'm not the one with the cold that I was making soup for, or we could've ended up with something really off the wall in the soup because I wouldn't have been able to smell it. The problem is, when we run into a problem like this, there's no button to report a problem, so it's going to start telling everybody that members mark onion powder is great value thin spaghetti, which if you shake it, it's obviously not, and it's not even in a container that thin spaghetti would be in, but for somebody who has never cooked, or is just learning, they won't know that it's the wrong kind of package. Spaghetti is typically in cellophane or cardboard, and this giant thing of onion powder is a plastic container. This is something that we need. We need to be able to report a wrong product if it's telling us that it's one thing, when it isn't. I have known older people who store everything in the same place, whether it's edible or not, if it's kitchen related, it goes in the cupboard, regardless. I have known people who have stored rat poison in the same cupboard as spices because it's too high for kids to get into, and I would really hate for somebody to put rat poison in their food by accident because this app told them that it was something edible. I'm not one of these people, and don't even keep rat poison in my house, but unfortunately, I know people who do. I could see this being a deadly mistake if we don't have a place to report wrong product uPC's. also, in one developer response to somebody, it says go to seeingai.com to see improvements in the app, but that just takes us right back here to the App Store.",2023-09-30 16:40:52
Seeing AI,"I love this app, but is it possible to update it to be compatible with iOS 17?",2023-09-26 05:21:33
Seeing AI,I gave this at five stars because it’s a great app for the blind and visually impaired. But now I’m having a problem with the Seeing AI app it will not open. I depend on this app a lot for reading my mail and I am very aggravated because I cannot do that anymore. Can you please give me some suggestions on what I should do thanks.,2023-09-21 13:51:47
Seeing AI,"Best app for the visually impaired community. It helps on a lot of things like reading products, documents and being able to distinguish currency. The app has also helps me with indoor navigation. I would love for this app to integrate honduras  lempiras currency, it will be easy for other blind people to have low resources that aren’t able to pay for other apps that requires payments to read money thanks for reading this review.",2023-09-14 13:48:13
Seeing AI,"So useful in so many daily activities. Probably the most useful bits have been the text recognition for me, but there’s just lots of possibility here, and I hope the developers continue to imagine and grow the product! Thank you for making my life as a blind person, easier!",2023-08-28 09:14:41
Seeing AI,I used this wpp often but their sre times i half to turn of coiceover in order to use i,2023-08-02 17:04:44
Seeing AI,"Based on all of AI advancement in the past decade this app is an absolute garbage, people with disabilities has been discriminated all the time and this is just one of it. Giving them tha bare minimum.",2023-05-21 09:33:32
Seeing AI,"TWIMC:
Pet peeve. Perhaps I am the only one with this issue but, the moment I hear “hold steady“, is the very moment when I begin to jitter. It’s kind of like when someone tells you, “don’t look down“. what if you were to skip the“hold steady“ command, and go straight to take the picture?",2023-05-15 13:52:36
Seeing AI,Overall the app is pretty good except for the first few.,2023-02-23 06:56:57
Seeing AI,"I totally like this app. I’ve been using it ever since I first found out about it. However, I’m not thrilled with the new features that are available. This is because, they don’t work as expected and or the app crashes when I go to run it. At least the app crashes when I go to run these new features. This includes the world view as well as the indoor navigation view. Microsoft, you definitely need to fix this so that these features won’t crash out.",2023-02-15 14:55:11
Seeing AI,"This fabulous app no longer works with Shortcuts on my iPhone XR, and iPad 8th Gen, running current iOS software  Worked perfectly before software updates.  What's up? Will Microsoft  fix this bug",2023-02-14 09:08:46
Seeing AI,"Had I left a rating sooner, it would be 5 stars. For the past several months, text detection has gotten worse. I use the app frequently to identify canned foods, and the short text feature was great for this. It would immediately start reading the cans. Now it takes me a couple minutes just to get it to read anything useful from the can to know what it is. Having an iPhone 14 Pro camera makes no difference from when I had a 12 Mini. One would think a better camera would help. Recent app updates hasn't improved anything for me either. Now I mostly use it for light detection to turn lights off at night. This is still a good app for a free service that is useful to the blind.",2022-12-11 11:20:42
Seeing AI,Great App and my heartfelt wishes for the development of this app. Can you please add South Indian languages like Telugu Tamil Hindhi?,2022-10-13 10:31:31
Seeing AI,I am blind but unfortunately I cannot use this app with VoiceOver. The app does not announce the tab names and buttons. Once it does something - for example opens a dialog “product was not found” — it’s impossible to close it — without asking for help from someone who can actually see. This defeats the whole purpose of this app.,2022-09-08 20:38:56
Seeing AI,"I wrote a very negative review here a few days ago, and I regret that. The app is back to it's normal very good performance. Wish I could find and delete the former review",2022-05-24 12:51:54
Seeing AI,this app is nothing short of brilliant. Microsoft hit this out of the park. It’s very frustrating to have the web content accessibility guidelines and companies don’t use it resulting in horrible user experience. kudos to the accessibility team at Microsoft!,2022-05-17 14:14:09
Seeing AI,"A great app. Its a beta version but, its more then I expected. Maybe a feature recognizing objjects combined with the lidar technology would make the app perfect. I have some ideas I will provide. I give it a 4 but will give a 5 for the effort in such a short time.",2022-04-18 13:09:17
Seeing AI,"This is a good app for those who are visually impaired and blind. There could be a few improvements needing to be made, such as object detection to be more accurate, but overall, this is a very good app, and helpful and useful for the blind and visually impaired.",2022-03-25 12:05:44
Seeing AI,"This app will not open for me. I uninstalled, and reinstalled seeing AI more times than I’d like to admit. I’ve done all the troubleshooting steps, and it still does not work. Before the crashes started, this App was  my go to for a lot of things. Especially the code scanner. Please fix this issue. I would like to continue to use this app.",2022-03-07 10:23:29
Seeing AI,This is one of my favorite applications. But a few weeks ago I had an iPhone 13 and the option to recognize the images doesn't work for me. I hope this problem can be solved soon since it is an option that I use all the time,2022-01-07 06:43:39
Seeing AI,One of the best apps I’ve ever used,2021-12-22 21:45:43
Seeing AI,"So happy to see you finally added Philippine peso. Thanks much
One more thing I have a suggestion if possible can you put a tone or vibrate notification in the app to let us know that the app is still open so we won’t forget to close it because the camera will still be on sometimes and I forget. Cash reader has such a thing and it’s very good because you do know you need to close the app.",2021-12-10 17:15:33
Seeing AI,I am so pleased to see that you made this up and it's great that it's been so important and so helpful I love the Prague channel and when they move the camera to the barcode it reads it out loud so I would like to say thanks for making this up I would really appreciate it if you could still update the app I love it so so much we changed the product channel for the first time on my iPhone and it works so darn well and because of all this I am totally reading it five stars thank you so so much,2021-11-28 14:37:16
Seeing AI,Love this app. I lost my vision three years ago and was told that this app is very useful. I use it almost daily on the go in at home. Everything works pretty seamless except for the color reader which can be kind of an accurate at times. It would be amazing if you guys can add some thing that would be able to read digital clocks. Unfortunately a lot of my devices in my home have digital clocks like my stove my washing machine my thermostat etc. I do use a lot of smart devices in my home but some of them are not able to be hooked up to my smart devices. So it would be pretty cool if I could hold the phone in front of the stove to see what temperature the oven is on or how much time is left on the washing machine etc. Overall absolutely love this application. Keep up the good work,2021-10-25 06:03:01
Seeing AI,I can’t recommend it highly enough. Does exactly as advertised. Can’t beat the price either,2021-10-15 13:31:45
Seeing AI,"This app makes my life much easier. While not being totally blind but with about 5% vision I can still see the little icons in the bottom. Haven’t used everything yet but the short text, document reader, currency, and color has come in very handy. You know you don’t want to look silly and where mismatch clothes lol.

So I just use the product tab and figured out there was another icon that it would read me more information. The short text doesn’t always read the instructions well for heating but the extra product info gave me all the information I needed. This app matched with my Alexa microwave/oven/air fryer is going to be absolutely marvelous together. Thank you for this app and thank you for continuing to update it.",2021-10-14 06:28:22
Seeing AI,Thank you it works now this is a great App,2021-10-05 09:29:59
Seeing AI,App is completely useless on iPhone 13 Pro. Will not read any short text and does not detect the document.,2021-09-30 12:04:12
